time,open,high,low,close,tick_volume,spread,real_volume
2021-04-20,1770.3,1780.41,1763.53,1778.55,232425,0,0
2021-04-21,1778.22,1797.62,1775.47,1793.92,229776,0,0
2021-04-22,1792.95,1797.88,1777.37,1784.36,221776,0,0
2021-04-23,1783.65,1795.95,1770.01,1776.48,213742,0,0
2021-04-26,1774.78,1783.5,1768.84,1781.39,219128,0,0
2021-04-27,1780.96,1785.55,1773.75,1776.7,209759,0,0
2021-04-28,1775.9,1782.54,1762.58,1781.47,230258,0,0
2021-04-29,1781.52,1789.98,1756.33,1772.28,229855,0,0
2021-04-30,1771.98,1773.65,1764.24,1768.97,223139,0,0
2021-05-03,1768.15,1797.91,1765.96,1793.04,203089,0,0
2021-05-04,1792.75,1799.09,1770.97,1779.28,231870,0,0
2021-05-05,1778.24,1787.97,1770.28,1787.66,197318,0,0
2021-05-06,1786.4,1818.12,1781.91,1815.22,234926,0,0
2021-05-07,1814.43,1843.3,1812.84,1830.85,258521,0,0
2021-05-10,1830.79,1845.5,1829.93,1835.54,264102,0,0
2021-05-11,1835.54,1841.8,1818.05,1836.8,258513,0,0
2021-05-12,1837.09,1843.68,1813.24,1816.11,282879,0,0
2021-05-13,1812.38,1828.8,1808.76,1826.93,268510,0,0
2021-05-14,1825.48,1845.93,1819.77,1842.56,217388,0,0
2021-05-17,1844.06,1868.41,1840.99,1866.65,229757,0,0
2021-05-18,1862.93,1875.03,1862.93,1869.64,208396,0,0
2021-05-19,1869.22,1890.09,1852.13,1870.15,299899,0,0
2021-05-20,1868.92,1883.94,1863.81,1877.28,281480,0,0
2021-05-21,1877.48,1889.41,1870.1,1881.74,262659,0,0
2021-05-24,1881.5,1887.02,1875.17,1881.35,240464,0,0
2021-05-25,1880.22,1900.21,1872.68,1899.18,230809,0,0
2021-05-26,1898.98,1912.74,1890.67,1896.5,234844,0,0
2021-05-27,1894.91,1903.67,1888.18,1896.43,235063,0,0
2021-05-28,1896.15,1905.86,1882.27,1903.18,245284,0,0
2021-05-31,1902.87,1910.65,1902.11,1906.62,128350,0,0
2021-06-01,1906.58,1916.58,1892.37,1899.87,231412,0,0
2021-06-02,1898.99,1909.09,1894.36,1908.66,214257,0,0
2021-06-03,1908.11,1909.63,1865.31,1870.7,251019,0,0
2021-06-04,1868.65,1896.14,1855.5,1891.51,244266,0,0
2021-06-07,1890.54,1900.14,1881.5,1898.78,212011,0,0
2021-06-08,1898.25,1903.67,1883.77,1893.06,201780,0,0
2021-06-09,1890.72,1898.96,1887.33,1888.89,194212,0,0
2021-06-10,1888.15,1899.87,1869.84,1899.64,248091,0,0
2021-06-11,1898.16,1903.04,1874.44,1876.16,235513,0,0
2021-06-14,1877.3,1877.63,1844.77,1866.31,235786,0,0
2021-06-15,1865.9,1869.17,1851.65,1858.89,215556,0,0
2021-06-16,1858.49,1863.04,1803.33,1810.21,244619,0,0
2021-06-17,1811.31,1825.33,1767.21,1772.78,373690,0,0
2021-06-18,1772.52,1797.14,1760.91,1764.52,297958,0,0
2021-06-21,1763.92,1786.61,1763.92,1783.25,307030,0,0
2021-06-22,1781.12,1790.09,1772.42,1778.63,264032,0,0
2021-06-23,1777.63,1794.95,1773.33,1778.4,238819,0,0
2021-06-24,1778.22,1788.0,1772.85,1774.96,236563,0,0
2021-06-25,1775.2,1790.34,1773.7,1781.11,217446,0,0
2021-06-28,1780.59,1785.84,1770.65,1779.03,213664,0,0
2021-06-29,1778.12,1778.96,1750.69,1761.08,212302,0,0
2021-06-30,1760.26,1774.39,1753.33,1769.65,209719,0,0
2021-07-01,1769.23,1782.82,1765.64,1776.52,202553,0,0
2021-07-02,1775.57,1795.04,1774.3,1787.33,198616,0,0
2021-07-05,1785.71,1794.82,1784.47,1790.31,105689,0,0
2021-07-06,1791.15,1815.0,1790.11,1797.05,221290,0,0
2021-07-07,1795.18,1809.74,1793.85,1803.59,209365,0,0
2021-07-08,1802.02,1818.45,1793.83,1802.35,251693,0,0
2021-07-09,1802.34,1812.38,1796.38,1808.04,202281,0,0
2021-07-12,1807.98,1810.83,1791.65,1806.17,177281,0,0
2021-07-13,1806.28,1817.15,1798.6,1807.14,193863,0,0
2021-07-14,1807.89,1829.78,1804.55,1827.99,199832,0,0
2021-07-15,1827.5,1834.09,1820.22,1829.45,197847,0,0
2021-07-16,1829.89,1832.08,1808.96,1811.51,211977,0,0
2021-07-19,1811.32,1817.3,1794.98,1812.61,260309,0,0
2021-07-20,1812.68,1824.97,1805.1,1810.24,232383,0,0
2021-07-21,1810.43,1813.77,1794.68,1803.42,212664,0,0
2021-07-22,1803.86,1808.07,1792.74,1806.42,207668,0,0
2021-07-23,1807.06,1810.33,1789.63,1801.93,189637,0,0
2021-07-26,1802.29,1811.5,1796.38,1797.65,203540,0,0
2021-07-27,1798.02,1805.25,1793.6,1798.47,202253,0,0
2021-07-28,1800.57,1809.85,1792.54,1807.11,209654,0,0
2021-07-29,1807.38,1832.66,1807.22,1827.79,202988,0,0
2021-07-30,1828.86,1831.37,1810.2,1814.28,186632,0,0
2021-08-02,1814.65,1819.55,1805.78,1813.11,199882,0,0
2021-08-03,1813.52,1815.02,1807.12,1810.12,164444,0,0
2021-08-04,1810.29,1831.71,1806.4,1811.6,177097,0,0
2021-08-05,1812.03,1814.87,1797.81,1803.73,171399,0,0
2021-08-06,1804.66,1804.75,1758.65,1763.18,194314,0,0
2021-08-09,1761.13,1762.28,1682.99,1729.58,244853,0,0
2021-08-10,1728.99,1738.28,1717.71,1728.74,191760,0,0
2021-08-11,1729.74,1754.44,1724.08,1751.5,190927,0,0
2021-08-12,1751.41,1758.18,1741.58,1752.86,165031,0,0
2021-08-13,1753.18,1779.79,1751.69,1779.7,156533,0,0
2021-08-16,1779.24,1789.28,1770.8,1787.24,180094,0,0
2021-08-17,1787.16,1795.47,1780.53,1785.8,183438,0,0
2021-08-18,1786.23,1793.78,1777.32,1787.68,184447,0,0
2021-08-19,1787.37,1792.44,1774.41,1780.0,208047,0,0
2021-08-20,1780.12,1788.38,1778.33,1780.94,163402,0,0
2021-08-23,1781.48,1806.42,1776.44,1805.18,174777,0,0
2021-08-24,1805.47,1809.54,1800.7,1802.83,152676,0,0
2021-08-25,1802.6,1802.86,1782.51,1790.33,166161,0,0
2021-08-26,1791.04,1798.18,1780.04,1791.69,157233,0,0
2021-08-27,1792.39,1819.16,1784.13,1817.85,174598,0,0
2021-08-30,1818.13,1823.24,1807.76,1810.13,130834,0,0
2021-08-31,1810.01,1819.15,1801.71,1814.26,165970,0,0
2021-09-01,1814.49,1820.03,1808.69,1813.77,156247,0,0
2021-09-02,1813.98,1817.15,1804.86,1809.55,125314,0,0
2021-09-03,1809.53,1833.95,1808.94,1827.59,151669,0,0
2021-09-06,1828.2,1830.24,1821.38,1823.14,77929,0,0
2021-09-07,1823.56,1827.26,1792.04,1793.92,162951,0,0
2021-09-08,1795.21,1802.12,1782.39,1789.29,161478,0,0
2021-09-09,1789.52,1800.95,1783.86,1794.36,164257,0,0
2021-09-10,1794.08,1803.86,1787.21,1787.81,156661,0,0
2021-09-13,1787.43,1798.43,1783.64,1793.37,142085,0,0
2021-09-14,1793.53,1808.66,1780.69,1804.69,108691,0,0
2021-09-15,1803.94,1806.86,1790.72,1793.73,91694,0,0
2021-09-16,1794.17,1796.17,1745.34,1752.72,112703,0,0
2021-09-17,1753.74,1767.49,1747.43,1753.92,103307,0,0
2021-09-20,1754.37,1767.01,1742.46,1764.82,112868,0,0
2021-09-21,1764.49,1781.74,1757.94,1773.89,108467,0,0
2021-09-22,1774.92,1787.21,1764.7,1767.99,115796,0,0
2021-09-23,1768.81,1776.54,1737.86,1742.48,116654,0,0
2021-09-24,1744.75,1757.69,1740.46,1749.72,100549,0,0
2021-09-27,1749.87,1760.83,1744.87,1750.15,98221,0,0
2021-09-28,1750.72,1754.44,1728.14,1733.53,123498,0,0
2021-09-29,1734.25,1745.52,1721.66,1726.46,113229,0,0
2021-09-30,1726.68,1764.21,1722.23,1757.16,90455,0,0
2021-10-01,1755.77,1764.3,1749.75,1760.15,84805,7,0
2021-10-04,1760.86,1770.57,1747.74,1769.35,82839,5,0
2021-10-05,1768.56,1769.41,1748.61,1759.87,82729,7,0
2021-10-06,1760.06,1765.09,1745.86,1762.87,94435,7,0
2021-10-07,1763.03,1766.95,1751.97,1754.91,64872,7,0
2021-10-08,1756.0,1781.31,1753.35,1757.1,70509,7,0
2021-10-11,1757.04,1761.01,1750.13,1754.11,71862,7,0
2021-10-12,1753.88,1769.33,1750.74,1760.19,82403,7,0
2021-10-13,1760.78,1796.14,1757.9,1792.98,87833,7,0
2021-10-14,1793.04,1800.57,1786.7,1795.83,70969,7,0
2021-10-15,1796.11,1796.47,1764.85,1767.82,83737,7,0
2021-10-18,1767.22,1772.09,1760.31,1764.46,73379,7,0
2021-10-19,1764.99,1785.14,1762.96,1768.59,81124,7,0
2021-10-20,1769.39,1788.42,1766.87,1781.74,80119,7,0
2021-10-21,1782.5,1789.4,1776.51,1782.46,90572,7,0
2021-10-22,1783.37,1813.83,1782.9,1792.68,93101,7,0
2021-10-25,1793.05,1810.01,1792.29,1806.91,77043,7,0
2021-10-26,1807.43,1808.31,1782.37,1793.37,64469,7,0
2021-10-27,1793.09,1799.06,1783.5,1796.45,91540,7,0
2021-10-28,1796.81,1810.42,1792.33,1798.9,86625,7,0
2021-10-29,1799.49,1801.17,1771.96,1782.6,104631,7,0
2021-11-01,1783.36,1795.81,1779.14,1793.27,85354,7,0
2021-11-02,1792.82,1796.42,1786.38,1787.55,92713,7,0
2021-11-03,1787.73,1788.24,1758.82,1772.08,105608,7,0
2021-11-04,1771.48,1798.91,1770.81,1791.95,81755,7,0
2021-11-05,1791.2,1818.27,1785.03,1818.18,109069,7,0
2021-11-08,1815.65,1826.48,1812.4,1824.6,85095,7,0
2021-11-09,1824.29,1832.74,1819.16,1831.79,96891,7,0
2021-11-10,1831.73,1868.52,1822.3,1849.91,89512,7,0
2021-11-11,1849.01,1865.96,1842.91,1862.06,76291,7,0
2021-11-12,1861.82,1868.65,1845.23,1864.43,82069,7,0
2021-11-15,1866.82,1870.45,1856.34,1862.83,74449,7,0
2021-11-16,1863.13,1877.18,1849.69,1850.14,87005,7,0
2021-11-17,1850.21,1868.05,1849.55,1867.23,80670,7,0
2021-11-18,1866.22,1870.94,1855.09,1858.7,79240,7,0
2021-11-19,1859.22,1865.7,1842.95,1845.51,67888,7,0
2021-11-22,1842.06,1849.08,1802.3,1805.56,84314,7,0
2021-11-23,1808.1,1812.39,1781.98,1790.24,95759,7,0
2021-11-24,1789.1,1796.41,1778.54,1789.47,84547,7,0
2021-11-25,1787.96,1795.07,1786.02,1788.75,44429,7,0
2021-11-26,1790.45,1815.51,1780.57,1788.1,100072,7,0
2021-11-29,1788.92,1799.41,1774.22,1785.27,93094,7,0
2021-11-30,1785.18,1808.68,1769.87,1774.08,111135,7,0
2021-12-01,1775.78,1794.53,1772.2,1782.82,105017,0,0
2021-12-02,1781.47,1783.31,1761.93,1768.81,98368,0,0
2021-12-03,1769.74,1786.09,1766.14,1783.89,93085,7,0
2021-12-06,1782.14,1787.66,1775.72,1778.28,64709,7,0
2021-12-07,1779.1,1787.79,1772.2,1784.28,73560,7,0
2021-12-08,1784.74,1793.08,1779.64,1782.37,77882,7,0
2021-12-09,1783.03,1787.6,1773.28,1774.8,53106,7,0
2021-12-10,1775.89,1789.45,1770.13,1782.76,67953,7,0
2021-12-13,1782.76,1791.63,1781.84,1787.15,57690,7,0
2021-12-14,1785.96,1789.55,1766.52,1770.49,66609,7,0
2021-12-15,1771.35,1780.82,1752.92,1777.27,74059,7,0
2021-12-16,1778.54,1799.39,1775.52,1799.33,76957,7,0
2021-12-17,1798.43,1814.26,1795.86,1797.96,75467,7,0
2021-12-20,1800.34,1804.16,1788.33,1789.56,74203,7,0
2021-12-21,1790.96,1800.48,1784.87,1788.76,58925,7,0
2021-12-22,1789.02,1804.98,1785.92,1803.62,48591,7,0
2021-12-23,1803.67,1810.73,1798.9,1808.31,47111,7,0
2021-12-27,1805.98,1813.46,1803.0,1811.71,46630,7,0
2021-12-28,1811.76,1820.16,1804.99,1805.71,48408,7,0
2021-12-29,1806.54,1807.71,1789.42,1804.0,52540,7,0
2021-12-30,1804.15,1817.21,1796.16,1815.34,48087,7,0
2021-12-31,1814.67,1830.32,1814.29,1828.71,42486,7,0
2022-01-03,1830.59,1831.78,1798.39,1801.34,55543,7,0
2022-01-04,1802.55,1816.76,1798.55,1814.86,63859,7,0
2022-01-05,1813.94,1829.67,1807.68,1809.84,70893,7,0
2022-01-06,1810.15,1811.54,1786.39,1789.47,76488,7,0
2022-01-07,1791.26,1798.63,1782.57,1796.04,61866,7,0
2022-01-10,1795.17,1802.31,1790.35,1801.68,58915,7,0
2022-01-11,1800.57,1823.23,1800.05,1822.32,59772,7,0
2022-01-12,1820.23,1828.06,1814.74,1825.87,69831,7,0
2022-01-13,1825.91,1828.16,1812.42,1822.5,73558,7,0
2022-01-14,1821.5,1829.13,1814.7,1817.45,78282,7,0
2022-01-17,1817.36,1823.18,1813.12,1819.21,35966,7,0
2022-01-18,1818.46,1822.76,1805.75,1813.67,77755,7,0
2022-01-19,1814.15,1843.31,1810.23,1840.26,66940,7,0
2022-01-20,1840.29,1847.89,1835.92,1838.7,81042,7,0
2022-01-21,1839.39,1843.21,1828.53,1833.66,83952,7,0
2022-01-24,1832.94,1844.31,1829.68,1843.3,75716,7,0
2022-01-25,1843.0,1853.86,1834.95,1847.93,66447,7,0
2022-01-26,1847.68,1850.07,1814.97,1818.43,77098,7,0
2022-01-27,1819.9,1822.14,1791.81,1796.78,87544,7,0
2022-01-28,1797.65,1799.42,1780.29,1791.3,67527,7,0
2022-01-31,1789.18,1799.86,1785.58,1796.91,55363,7,0
2022-02-01,1797.49,1808.77,1795.74,1800.97,55136,7,0
2022-02-02,1801.19,1810.77,1794.42,1807.0,41307,7,0
2022-02-03,1806.87,1808.95,1788.7,1804.66,44677,7,0
2022-02-04,1804.85,1814.89,1792.23,1807.78,47351,7,0
2022-02-07,1808.58,1823.56,1807.9,1820.7,59546,7,0
2022-02-08,1821.32,1828.77,1815.43,1826.0,52201,7,0
2022-02-09,1825.81,1835.8,1824.66,1832.82,57925,7,0
2022-02-10,1832.85,1841.92,1821.59,1827.19,57807,7,0
2022-02-11,1827.11,1865.48,1820.97,1860.51,80423,7,0
2022-02-14,1856.81,1874.09,1850.81,1870.62,68085,7,0
2022-02-15,1870.65,1879.46,1844.55,1853.36,49959,7,0
2022-02-16,1853.91,1872.54,1850.31,1868.58,49624,7,0
2022-02-17,1869.7,1901.13,1867.84,1897.87,83238,7,0
2022-02-18,1899.0,1902.46,1886.57,1898.29,65638,7,0
2022-02-21,1901.87,1908.26,1887.63,1904.01,61865,7,0
2022-02-22,1910.66,1914.02,1891.47,1898.52,85794,7,0
2022-02-23,1899.0,1910.45,1889.67,1907.86,60763,7,0
2022-02-24,1910.0,1974.37,1878.11,1903.55,127323,7,0
2022-02-25,1907.21,1921.31,1883.1,1887.83,89405,7,0
2022-02-28,1922.88,1926.69,1890.98,1908.17,86388,7,0
2022-03-01,1907.87,1950.17,1901.42,1943.74,82841,7,0
2022-03-02,1943.05,1947.9,1913.8,1926.54,78641,7,0
2022-03-03,1928.55,1941.2,1922.05,1935.51,76014,7,0
2022-03-04,1936.81,1970.21,1929.64,1968.68,79782,7,0
2022-03-07,1982.95,2002.6,1961.04,1998.22,79905,7,0
2022-03-08,1997.1,2070.34,1981.09,2052.44,79872,7,0
2022-03-09,2050.47,2059.15,1975.99,1991.74,77345,7,0
2022-03-10,1990.83,2009.14,1970.83,1996.02,65461,7,0
2022-03-11,1997.33,1998.95,1958.66,1985.57,51580,7,0
2022-03-14,1980.21,1983.7,1949.65,1951.31,50257,7,0
2022-03-15,1953.12,1954.56,1907.07,1917.18,53368,7,0
2022-03-16,1919.99,1929.51,1895.27,1925.19,49575,7,0
2022-03-17,1925.46,1949.77,1923.15,1941.49,46033,7,0
2022-03-18,1942.4,1945.27,1918.01,1920.09,41228,7,0
2022-03-21,1924.69,1941.06,1917.95,1934.66,42775,7,0
2022-03-22,1936.28,1938.37,1910.71,1921.07,49065,7,0
2022-03-23,1921.41,1948.31,1915.55,1945.56,52909,7,0
2022-03-24,1944.49,1966.17,1937.38,1956.34,59540,7,0
2022-03-25,1959.13,1964.25,1943.11,1955.02,64106,7,0
2022-03-28,1955.5,1958.31,1916.96,1921.88,78231,7,0
2022-03-29,1922.43,1929.24,1890.1,1918.98,78555,7,0
2022-03-30,1920.3,1938.5,1915.93,1933.02,73679,7,0
2022-03-31,1933.27,1949.82,1919.13,1936.7,64814,7,0
2022-04-01,1937.31,1939.49,1918.04,1922.93,76260,7,0
2022-04-04,1924.28,1936.85,1915.36,1932.9,61982,7,0
2022-04-05,1932.84,1944.54,1917.99,1922.48,66298,7,0
2022-04-06,1923.11,1933.42,1915.01,1925.11,90727,7,0
2022-04-07,1924.0,1937.81,1920.53,1931.32,60971,7,0
2022-04-08,1931.76,1948.11,1927.6,1945.39,57843,7,0
2022-04-11,1947.92,1969.61,1939.96,1954.4,80111,7,0
2022-04-12,1952.34,1978.58,1949.75,1965.6,64768,7,0
2022-04-13,1966.97,1981.5,1962.85,1977.26,66532,7,0
2022-04-14,1977.16,1980.32,1960.37,1972.17,64962,7,0
2022-04-18,1972.59,1998.36,1971.88,1978.14,63510,7,0
2022-04-19,1977.6,1981.93,1943.58,1949.63,73072,7,0
2022-04-20,1950.01,1958.0,1939.27,1957.88,75372,7,0
2022-04-21,1956.08,1957.3,1936.72,1952.11,71487,7,0
2022-04-22,1950.33,1955.54,1926.54,1931.31,82645,7,0
2022-04-25,1932.44,1934.39,1891.48,1897.69,90804,7,0
2022-04-26,1899.05,1911.25,1895.68,1906.06,80656,7,0
2022-04-27,1906.08,1906.99,1881.34,1885.31,77403,7,0
2022-04-28,1885.57,1896.73,1872.07,1893.98,72394,7,0
2022-04-29,1895.12,1919.97,1892.57,1896.53,72672,7,0
2022-05-02,1899.31,1899.85,1854.46,1862.72,68494,7,0
2022-05-03,1863.55,1878.11,1850.38,1867.89,62091,7,0
2022-05-04,1867.98,1889.68,1861.38,1882.74,59017,7,0
2022-05-05,1882.11,1909.76,1872.45,1877.6,82212,7,0
2022-05-06,1876.48,1892.49,1866.18,1881.93,77860,7,0
2022-05-09,1883.49,1885.61,1851.75,1853.96,80396,7,0
2022-05-10,1853.44,1865.42,1835.48,1838.72,83684,7,0
2022-05-11,1839.02,1858.02,1832.03,1852.38,77313,7,0
2022-05-12,1851.42,1858.76,1821.51,1822.51,86147,7,0
2022-05-13,1822.93,1828.78,1799.08,1810.87,71380,7,0
2022-05-16,1814.08,1826.89,1786.72,1824.46,62065,7,0
2022-05-17,1824.94,1836.09,1812.88,1814.91,67220,7,0
2022-05-18,1814.56,1824.66,1807.23,1816.36,71843,7,0
2022-05-19,1816.56,1849.12,1810.9,1841.44,81894,7,0
2022-05-20,1842.09,1849.37,1832.37,1845.84,67046,7,0
2022-05-23,1848.71,1865.27,1843.1,1853.22,62560,7,0
2022-05-24,1853.49,1869.65,1849.34,1866.07,55975,7,0
2022-05-25,1865.24,1868.05,1841.9,1853.27,57366,7,0
2022-05-26,1852.65,1854.31,1840.95,1851.56,56909,7,0
2022-05-27,1851.28,1861.95,1847.98,1853.28,54191,7,0
2022-05-30,1852.56,1864.02,1848.18,1854.75,35473,7,0
2022-05-31,1856.03,1857.07,1835.13,1837.66,66671,7,0
2022-06-01,1837.12,1849.99,1828.47,1848.58,61100,7,0
2022-06-02,1847.13,1870.41,1844.09,1868.08,54159,7,0
2022-06-03,1868.95,1874.05,1847.37,1850.52,51500,7,0
2022-06-06,1850.66,1857.79,1840.64,1841.99,55684,7,0
2022-06-07,1841.13,1855.55,1837.04,1852.13,58179,7,0
2022-06-08,1852.67,1859.59,1844.53,1852.48,48959,7,0
2022-06-09,1852.94,1855.32,1840.01,1848.02,50842,7,0
2022-06-10,1847.73,1875.88,1825.02,1870.86,65342,7,0
2022-06-13,1877.96,1879.0,1819.13,1819.57,85237,7,0
2022-06-14,1815.4,1831.6,1805.09,1809.0,79520,7,0
2022-06-15,1807.58,1841.78,1807.48,1834.59,87847,7,0
2022-06-16,1833.12,1857.24,1815.38,1857.02,81420,7,0
2022-06-17,1853.51,1853.54,1833.88,1841.1,71449,7,0
2022-06-20,1836.06,1845.98,1834.65,1838.34,43685,7,0
2022-06-21,1837.73,1843.61,1828.58,1833.0,60577,7,0
2022-06-22,1832.42,1847.77,1823.34,1837.87,66537,7,0
2022-06-23,1837.46,1846.02,1822.49,1823.57,65611,7,0
2022-06-24,1823.99,1831.71,1816.9,1826.26,66941,7,0
2022-06-27,1836.07,1841.0,1820.75,1823.11,61129,7,0
2022-06-28,1822.59,1829.49,1818.46,1819.88,58203,7,0
2022-06-29,1819.35,1832.89,1811.99,1817.92,60690,7,0
2022-06-30,1818.11,1824.99,1802.72,1806.77,63841,7,0
2022-07-01,1806.88,1809.29,1784.49,1807.42,75298,7,0
2022-07-04,1809.78,1814.2,1803.95,1807.55,36882,7,0
2022-07-05,1807.73,1812.08,1763.91,1765.91,66893,7,0
2022-07-06,1766.97,1772.88,1732.26,1738.63,77355,7,0
2022-07-07,1740.16,1749.1,1736.45,1740.42,62428,7,0
2022-07-08,1740.7,1752.19,1732.97,1741.76,62967,7,0
2022-07-11,1741.03,1744.49,1731.24,1733.28,62762,13,0
2022-07-12,1733.43,1744.13,1723.13,1725.93,72878,13,0
2022-07-13,1725.53,1745.3,1707.3,1734.84,81228,13,0
2022-07-14,1735.79,1736.07,1697.41,1710.57,92766,7,0
2022-07-15,1710.97,1716.53,1699.11,1706.51,75340,7,0
2022-07-18,1706.89,1723.89,1706.53,1708.99,67170,7,0
2022-07-19,1709.88,1718.44,1705.32,1711.59,60949,7,0
2022-07-20,1711.15,1714.4,1692.47,1696.21,61752,7,0
2022-07-21,1696.57,1720.07,1680.85,1719.16,66227,7,0
2022-07-22,1718.13,1739.22,1712.86,1722.84,66881,7,0
2022-07-25,1725.98,1736.23,1714.72,1719.19,64111,7,0
2022-07-26,1718.98,1728.17,1713.64,1716.94,61689,7,0
2022-07-27,1717.35,1740.18,1711.46,1734.16,64591,7,0
2022-07-28,1734.24,1757.05,1733.96,1756.44,78394,7,0
2022-07-29,1755.28,1767.87,1752.09,1765.4,76683,7,0
2022-08-01,1765.09,1775.06,1758.31,1772.44,72039,7,0
2022-08-02,1771.72,1788.0,1760.45,1761.5,80657,7,0
2022-08-03,1761.9,1772.8,1754.27,1765.23,71647,7,0
2022-08-04,1765.43,1794.9,1763.15,1790.76,66144,7,0
2022-08-05,1790.7,1794.85,1764.97,1774.01,70103,7,0
2022-08-08,1773.11,1790.03,1771.18,1788.47,56649,7,0
2022-08-09,1788.56,1800.36,1783.2,1793.72,55154,7,0
2022-08-10,1794.09,1807.95,1786.96,1791.88,61858,7,0
